stn_num|stn_type|stn_name|stn_name_heb|stn_long|stn_lat|isr_grid_X|isr_grid_Y|stn_hgt|date_open|date_close|stn_auto|stn_num_env|date_web_frst|date_web_last|yearly_rain|
7500|1|MISHMAR HA NEGEV|משמר הנגב|34.718299999999999|31.362300000000001|173200|585700|200|1951-01-01|1973-03-31|0||1964-01|1973-03|0|
7518|1|YATTIR|יתיר|35.034700000000001|31.337800000000001|203300|582900|650|1966-10-01|1974-06-30|0||1966-10|1974-06|0|
7519|1|YATTIR|יתיר|35.034500000000001|31.337700000000002|203280|582890|650|1974-07-01|2001-05-31|0||1974-07|1983-12|0|
7580|1|GILAT EXP STATION|גילת תח. נסיונות|34.665900000000001|31.334599999999998|168200|582650|145|1953-08-01|1985-04-30|0||1964-01|1983-12|0|
7700|1|URIM|אורים|34.524500000000003|31.3049|154720|579440|100|1962-04-01|1965-11-30|0||1964-01|1965-11|0|
7820|1|ARAD MAN|ערד מאוישת|35.212800000000001|31.255199999999999|220250|573730|605|1961-05-01|1999-07-31|0||1964-01|1999-07|0|
7822|1|ARAD|ערד|35.185499999999998|31.25|217650|573140|564|1996-06-01||1|29|1997-01|2022-06|0|
7822|4|ARAD|ערד|35.185499999999998|31.25|217650|573140|564|1990-01-01|2010-10-31|1|29|1990-01|2010-10|0|
7838|4|BEER SHEVA UNI|באר שבע אוניברסיטה|34.804699999999997|31.261199999999999|181000|574000|300|1982-01-01|1990-12-31|1|60|1982-01|1990-12|0|
7839|4|BEER SHEVA UNI|באר שבע אוניברסיטה|34.804200000000002|31.263000000000002|181330|574670|310|1991-01-01||1|60|1991-01|2022-06|0|
7840|1|BEER SHEVA MAN|באר שבע מאוישת|34.799500000000002|31.2515|180880|573390|279|1957-11-01|2003-11-30|0||1957-11|1999-12|0|
7841|1|BEER SHEVA|באר שבע|34.799500000000002|31.2515|180880|573390|279|1996-01-01||1|59|1997-01|2022-06|0|
7842|1|BEER SHEVA UNI|באר שבע אוניברסיטה|34.804200000000002|31.263000000000002|181330|574670|310|2015-05-01||1|60|2015-05|2022-06|0|
7850|1|BEER SHEVA MAN|באר שבע מאוישת|34.789299999999997|31.239899999999999|179900|572100|270|1921-04-01|1957-10-31|0||1921-04|1957-10|0|
7920|1|GEVULOT|גבולות|34.467599999999997|31.2105|149230|569010|135|1962-04-01|1965-05-31|0||1964-01|1965-05|0|
7930|1|ZEELIM|צאלים|34.535499999999999|31.203600000000002|155700|568200|145|1962-08-01|1967-05-31|0||1964-01|1967-05|0|
7933|1|NEVATIM|נבטים|34.922699999999999|31.204999999999998|192600|568200|350|2010-05-01||1|349|2010-05|2022-06|0|
7972|1|ZOMET HANEGEV|צומת הנגב|34.851300000000002|31.070799999999998|185730|553360|360|2005-07-01||1|112|2007-01|2022-06|0|
7980|1|DIMONA|דימונה|35.030999999999999|31.063600000000001|202900|552500|560|1964-07-01|1967-05-31|0||1964-07|1967-05|0|
8011|1|REVIVIM FARM|רביבים חווה|34.722099999999998|31.0518|173410|551280|275|1979-04-01|1981-09-30|0||1979-04|1981-09|0|
8190|1|SHIVTA|שבטה|34.629800000000003|30.8886|164500|533220|340|1960-03-01|1971-04-30|0||1964-08|1971-04|0|
8196|1|ASHALIM|אשלים|34.707999999999998|30.983000000000001|172030|543670|305|2016-04-01||1|459|2016-02|2022-06|0|
8199|1|ASHALIM S.HAYIL|אשלים שדה חייל|34.707999999999998|30.982700000000001|172040|543620|305|1982-01-01|2008-01-31|0||1982-01|1983-12|0|
8199|5|ASHALIM S.HAYIL|אשלים שדה חייל|34.707999999999998|30.982700000000001|172040|543620|305|1984-01-01||0||1984-01|2022-05|0|
8200|1|QEZIOT|קציעות|34.4604|30.8749|148300|531800|275|1963-07-01|1968-04-30|0||1964-01|1968-04|0|
8204|1|EZUZ|עזוז|34.471499999999999|30.7911|149320|522510|335|2009-04-01||1|338|2009-04|2022-06|0|
8206|1|SEDE BOQER|שדה בוקר|34.795000000000002|30.870200000000001|180300|531140|475|2003-03-01||1|98|2004-01|2022-06|0|
8209|4|SEDE BOQER UNI|שדה בוקר מדרשה|34.782600000000002|30.854399999999998|178140|529360|475|1996-01-01|2017-05-31|1|89|1998-01|2017-05|0|
8210|1|SEDE BOQER  MAN|שדה בוקר מאוישת|34.795099999999998|30.8704|180300|531140|475|1952-01-01|2009-03-31|0||1964-01|2003-12|0|
8210|5|SEDE BOQER  MAN|שדה בוקר מאוישת|34.795099999999998|30.8704|180300|531140|475|2004-01-01||0||2004-01|2022-05|0|
8213|1|MIZPE RAMON|מצפה רמון|34.796700000000001|30.612500000000001|180350|502540|865|2004-08-01|2012-09-30|1|265|2004-08|2012-09|0|
8213|4|MIZPE RAMON|מצפה רמון|34.796700000000001|30.612500000000001|180350|502540|865|1996-01-01|2007-12-31|1|265|1998-01|2007-12|0|
8214|1|AVEDAT FARM|עבדת חווה|34.7712|30.787600000000001|177980|521960|555|1962-05-01|2000-02-29|0||1964-01|1983-12|0|
8214|5|AVEDAT FARM|עבדת חווה|34.7712|30.787600000000001|177980|521960|555|1984-02-01|1999-11-30|0||1984-02|1999-11|0|
8220|1|MIZPE RAMON|מצפה רמון|34.8035|30.6112|181000|502400|845|1957-10-01|1968-01-31|0||1964-01|1968-01|0|
8224|1|AVDAT|עבדת|34.771000000000001|30.787600000000001|177980|521980|555|2008-10-01||1|271|2008-10|2022-06|0|
8229|1|MIZPE RAMON|מצפה רמון|34.804600000000001|30.610099999999999|181100|502260|845|2014-12-01||1|438|2014-09|2022-06|0|
8243|1|NEOT SMADAR|נאות סמדר|35.023299999999999|30.047999999999998|201990|439900|400|2007-07-01||1|232|2007-07|2022-06|0|
8244|5|NEOT SMADAR|נאות סמדר|35.024099999999997|30.0486|202060|439970|400|1997-07-01|2009-01-31|0||1997-07|2009-01|0|
8260|1|DAFNA|דפנה|35.639499999999998|33.2318|260000|793000|150|1947-04-01|1976-08-31|0||1948-01|1976-08|0|
8261|1|DAFNA MAN|דפנה מאוישת|35.638399999999997|33.233199999999997|259900|793160|150|1976-11-01||0||1976-11|1983-12|0|
8262|5|DAFNA MAN|דפנה מאוישת|35.638399999999997|33.233199999999997|259900|793160|150|1984-01-01||0||1984-01|2022-05|0|
8263|1|DAFNA|דפנה|35.634999999999998|33.227699999999999|259600|792550|135|2010-04-01|2019-10-31|1|348|2010-04|2019-10|0|
8264|1|DAFNA|דפנה|35.633699999999997|33.2254|259490|792290|127|2019-11-01||1|499|2019-11|2022-06|0|
8330|1|KEFAR SZOLD|כפר סאלד|35.6586|33.196599999999997|261800|789100|140|1959-05-01|1971-10-31|0||1964-01|1971-10|0|
8470|1|KEFAR BLUM|כפר בלום|35.612000000000002|33.172800000000002|257460|786450|75|1948-12-01|1977-06-30|0||1953-09|1977-06|0|
8471|1|KEFAR BLUM MAN|כפר בלום מאוישת|35.613300000000002|33.171599999999998|257590|786320|75|1977-07-01|2015-04-30|0||1977-07|2014-12|0|
8472|1|KEFAR BLUM|כפר בלום|35.613300000000002|33.171599999999998|257590|786320|75|2005-07-01||1|202|2005-07|2022-06|0|
8500|1|HULA FARM|חולה חווה|35.621299999999998|33.150399999999998|258340|783970|70|1962-07-01|1966-11-30|0||1964-01|1966-11|0|
8640|1|AYYELET HASHAHAR|איילת השחר|35.574199999999998|33.021900000000002|254000|769700|175|1966-06-01|1999-12-31|0||1966-06|1999-12|0|
8642|1|AYYELET HASHAHAR MAN|איילת השחר מאוישת|35.573500000000003|33.0244|253940|769980|170|2000-01-01||0||2000-01|2022-06|0|
8643|1|AYYELET HASHAHAR|איילת השחר|35.573500000000003|33.0244|253940|769980|170|2010-11-01||1|353|2010-11|2022-06|0|
8690|1|AMMIAD|עמיעד|35.513500000000001|32.914999999999999|248360|757830|215|2004-10-01||1|123|2004-10|2022-06|0|
8730|1|BET ZAYDA|בית צידה|35.650399999999998|32.880000000000003|261180|753990|-200|1996-01-01||1|6|1997-01|2022-06|0|
8736|1|KEFAR NAHUM|כפר נחום|35.5792|32.883499999999998|254520|754360|-200|2007-11-01||1|233|2007-11|2022-06|0|
8750|1|GINOSAR|גינוסר|35.525399999999998|32.8489|249500|750500|-205|1958-01-01|1982-06-30|0||1964-01|1982-06|0|
8960|1|EN GEV|עין גב|35.637300000000003|32.784599999999998|260000|743400|-205|1951-03-01|1968-01-31|0||1964-01|1968-01|0|
9029|1|KINNERET KVUZA|כנרת (קבוצה)|35.561799999999998|32.715299999999999|252950|735690|-170|1978-04-01|2009-09-30|0||1978-04|1983-12|0|
9030|1|KINNERET KVUZA|כנרת (קבוצה)|35.5623|32.7136|253000|735500|-170|1954-06-01|1978-03-31|0||1964-01|1978-03|0|
9100|1|DEGANYA ALEF|דגניה א'|35.573799999999999|32.709499999999998|254080|735050|-200|1945-02-01|1996-01-31|0||1964-01|1983-12|0|
9110|5|ZEMAH|צמח|35.5839|32.702399999999997|255030|734270|-200|1996-01-01|2018-09-30|0||1996-01|2018-09|0|
9111|1|ZEMAH|צמח|35.5839|32.702399999999997|255030|734270|-200|1996-01-01||1|8|1999-01|2022-06|0|
9180|1|MASSADA MAN|מסדה  מאוישת|35.6008|32.683300000000003|256610|732150|-200|1974-07-01|2012-05-31|0||1974-07|2012-05|0|
9181|1|MASSADA|מסדה|35.6008|32.683300000000003|256610|732150|-200|2011-01-01||1|355|2011-01|2022-06|0|
9240|1|ASHDOT YAAQOV MEUHAD|אשדות יעקב מאוחד|35.582299999999996|32.662999999999997|254900|729900|-205|1959-05-01|1971-08-31|0||1964-01|1971-08|0|
9310|1|MAOZ HAYYIM|מעוז חיים|35.549199999999999|32.495399999999997|251850|711300|-240|1950-07-01|1972-11-30|0||1964-01|1972-11|0|
9375|1|SEDE ELIYYAHU MAN|שדה אליהו מאוישת|35.510599999999997|32.439|248250|705030|-185|1995-10-01||0||2003-01|2022-06|0|
9376|1|SEDE ELIYYAHU|שדה אליהו|35.510599999999997|32.439|248250|705030|-185|2011-02-01||1|366|2011-02|2022-06|0|
9380|1|TIRAT ZEVI|טירת צבי|35.525799999999997|32.422199999999997|249680|703170|-220|1958-01-01|1994-08-31|0||1958-01|1994-08|0|
9413|1|GILGAL|גלגל|35.450499999999998|32.0015|242700|656500|-260|1973-09-01|1978-05-31|0||1973-09|1978-05|0|
9414|1|GILGAL MAN|גלגל מאוישת|35.450899999999997|31.997299999999999|242740|656040|-255|1989-01-01|2014-09-30|0||1989-01|1999-12|0|
9414|5|GILGAL MAN|גלגל מאוישת|35.450899999999997|31.997299999999999|242740|656040|-255|2000-01-01|2014-09-30|0||2000-01|2014-09|0|
9415|1|GILGAL|גלגל|35.450899999999997|31.997299999999999|242740|656040|-255|1996-01-01||1|30|1999-01|2022-06|0|
9445|1|BET HAARAVA|בית הערבה|35.500999999999998|31.805199999999999|247540|634760|-330|2008-03-01||1|228|2008-03|2022-06|0|
9460|1|METZOKE DRAGOT|מצוקי דרגות|35.391599999999997|31.588100000000001|237230|610660|20|2006-03-01||1|210|2007-01|2022-06|0|
9468|1|EN GEDI FIELD SCHOOL|עין גדי בי"ס שדה|35.394399999999997|31.469899999999999|237500|597550|-320|1973-01-01|1975-11-30|0||1973-01|1975-11|0|
9469|1|EN GEDI FIELD SCHOOL|עין גדי בי"ס שדה|35.394399999999997|31.469899999999999|237500|597550|-320|1969-05-01|1972-01-31|0||1969-05|1972-01|0|
9470|1|EN GEDI|עין גדי|35.387|31.4542|236800|595800|-305|1953-04-01|1966-12-31|0||1964-01|1966-12|0|
9471|1|EN GEDI|עין גדי|35.381700000000002|31.452400000000001|236300|595600|-275|1967-01-01|1968-03-31|0||1967-01|1968-03|0|
9476|1|EN GEDI BATH|עין גדי מרחצאות|35.387099999999997|31.420000000000002|236830|592030|-415|2006-10-01||1|211|2007-01|2022-06|0|
9500|1|EN BOQEQ|עין בוקק|35.360300000000002|31.201699999999999|234300|567800|-365|1966-05-01|1968-08-31|0||1966-05|1968-08|0|
9570|1|SEDOM MAN|סדום מאוישת|35.3919|31.0306|237320|548850|-388|1959-03-01|2013-01-31|0||1962-01|2013-01|0|
9571|1|SEDOM|סדום|35.3919|31.0306|237320|548850|-388|1996-04-01||1|65|2004-01|2022-06|0|
9571|4|SEDOM|סדום|35.3919|31.0306|237320|548850|-388|1996-01-01||1|65|1997-01|2014-10|0|
9628|1|HAZEVA (OLD LOCATION)|חצבה (מיקום היסטורי)|35.238799999999998|30.774899999999999|222740|520480|-125|1966-03-01|1969-02-28|0||1966-10|1969-02|0|
9629|1|HAZEVA MAN|חצבה מאוישת|35.238900000000001|30.778700000000001|222760|520910|-135|1988-01-01|2007-12-31|0||1988-01|1999-12|0|
9629|5|HAZEVA MAN|חצבה מאוישת|35.238900000000001|30.778700000000001|222760|520910|-135|2000-01-01|2014-03-31|0||2000-01|2014-03|0|
9630|1|HAZEVA|חצבה|35.238900000000001|30.778700000000001|222760|520910|-135|1996-01-01||1|33|1997-01|2022-06|0|
9670|1|EN YAHAV - SPRING|עין יהב - מעיין|35.191000000000003|30.616399999999999|218160|502900|-30|1950-09-01|1967-10-31|0||1964-01|1967-10|0|
9671|1|EN YAHAV|עין יהב|35.237299999999998|30.662400000000002|222600|508000|-85|1978-12-01|1987-06-30|0||1978-12|1983-12|0|
9675|1|MERKAZ SAPPIR|מרכז ספיר|35.184600000000003|30.614100000000001|217550|502650|-15|1982-05-01|1993-04-30|0||1982-05|1983-12|0|
9710|5|PARAN|פארן|35.158900000000003|30.369700000000002|215070|475550|100|1994-10-01|2006-01-31|0||1994-10|2006-01|0|
9711|1|PARAN OLD|פארן ישנה|35.158900000000003|30.369700000000002|215070|475550|100|1996-01-01|2006-01-24|1|35|1997-12|2006-01|0|
9712|5|PARAN|פארן|35.1479|30.365500000000001|214030|475090|100|2006-02-01|2013-12-31|0||2006-02|2013-12|0|
9713|1|PARAN|פארן|35.1479|30.365500000000001|214030|475090|100|2006-02-01||1|207|2006-02|2022-06|0|
9770|1|YOTVATA|יטבתה|35.060000000000002|29.895499999999998|205500|423000|85|1952-06-01|1967-10-31|0||1964-01|1967-10|0|
9771|1|YOTVATA MAN|יטבתה מאוישת|35.077100000000002|29.885100000000001|207160|421850|70|1975-01-01||0||1975-01|1999-12|0|
9771|5|YOTVATA MAN|יטבתה מאוישת|35.077100000000002|29.885100000000001|207160|421850|70|2000-01-01|2012-04-30|0||2000-01|2012-04|0|
9772|1|YOTVATA|יטבתה|35.077100000000002|29.885100000000001|207160|421850|70|1996-01-01||1|36|1999-01|2022-06|0|
9772|4|YOTVATA|יטבתה|35.077100000000002|29.885100000000001|207160|421850|70|1990-01-01||1|36|1990-01|2022-06|0|
9820|1|TIMNA|תמנע|34.985799999999998|29.760100000000001|198300|408000|160|1964-02-01|1973-03-31|0||1964-02|1973-03|0|
9970|1|ELAT|אילת|34.9542|29.552600000000002|195200|385000|12|1949-10-01|1997-09-30|0||1949-10|1997-09|0|
9972|1|ELAT MAN|אילת מאוישת|34.951999999999998|29.552600000000002|195000|385010|22|1997-10-01||0||1997-10|2022-06|0|
9974|1|ELAT|אילת|34.951999999999998|29.552600000000002|195000|385010|22|2001-05-01||1|64|2001-05|2022-06|0|
9974|4|ELAT|אילת|34.951999999999998|29.552600000000002|195000|385010|22|2000-01-01||1|64|2000-01|2022-06|0|
110010|2|ROSH HA NIQRA POLICE|ראש הנקרה תחנה משטרה|35.1051|33.093699999999998|210180|777600|60|1924-09-01|1948-06-01|0||1933-09|1948-05|0|
110021|2|ROSH HANIQRA|ראש הנקרה|35.107900000000001|33.080599999999997|210430|776160|10|2003-09-01||1||2007-09|2022-06|0|
110050|2|KEFAR ROSH HANIQRA|כפר ראש הנקרה|35.114899999999999|33.086100000000002|211090|776760|50|1949-09-01||0||1949-09|2022-06|0|
110100|2|SHELOMI - EL-BASSA|שלומי - אל-בסה|35.1434|33.077500000000001|213750|775800|50|1946-02-01|1947-07-01|0||1946-02|1947-05|0|
110150|2|BEZET|בצת|35.137500000000003|33.071599999999997|213200|775150|35|1953-09-01|1967-05-31|0||1953-09|1967-05|0|
110180|2|AKHZIV FIELD SCHOOL|אכזיב בי"ס שדה|35.105400000000003|33.057600000000001|210200|773600|4|1980-02-01|1992-01-31|0||1980-02|1992-01|0|
110200|2|LIMAN|לימן|35.114800000000002|33.0563|211080|773450|20|1952-09-01||0||1952-09|2022-06|0|
110220|2|KHIRBET MAWAT - KEZIV RIVER|חרבת מנות - נחל כזיב|35.147199999999998|33.0441|214100|772100|50|1960-09-01|1977-06-01|0||1960-09|1977-05|0|
110230|2|MANOT ANIMAL QUARANTINE|מנות תחנת הסגר|35.172899999999998|33.043700000000001|216500|772050|60|1933-09-01|1938-06-01|0||1933-09|1938-05|0|
110250|2|MAZZUVA PLANTATION|מצובה - מטעים|35.148000000000003|33.047400000000003|214180|772470|40|1957-02-01|1959-06-01|0||1957-02|1959-05|0|
110300|2|GESHER HAZIW|גשר הזיו|35.110799999999998|33.042299999999997|210700|771900|30|1949-09-01|1954-05-31|0||1949-09|1954-05|0|
110301|2|GESHER HAZIW SCHOOL|גשר הזיו בי"ס|35.108600000000003|33.037799999999997|210500|771400|20|1956-09-01|1999-07-31|0||1956-09|1999-05|0|
110330|2|KSIV PLAIN|מישור כזיב|35.134900000000002|33.033999999999999|212950|770980|35|1964-10-01|1973-05-31|0||1964-10|1973-05|0|
110340|2|NAHARIYYA NORTH|נהרייה צפון|35.096299999999999|33.024900000000002|209350|769980|10|1962-09-01|1985-04-01|0||1962-09|1985-03|0|
110350|2|SA'AR|סער|35.106499999999997|33.026000000000003|210300|770100|35|1946-09-01|1984-06-01|0||1946-09|1984-05|0|
110351|2|SA'AR|סער|35.110399999999998|33.031100000000002|210660|770660|35|1984-10-01||0||1984-10|2022-06|0|
110390|2|NAHARIYYA RASKO|נהרייה שכונת רסקו|35.099600000000002|33.017600000000002|209650|769170|10|2000-01-01||0||2000-01|2022-06|0|
110400|2|NAHARIYYA|נהרייה|35.0916|33.0017|208900|767400|5|1938-09-01|1995-07-31|0||1938-09|1995-05|0|
110450|2|NAHARIYYA HEBREW UNI.|נהרייה אוניברסיטה עברית|35.094900000000003|33.005499999999998|209210|767820|10|1941-09-01|1947-06-01|0||1941-09|1947-05|0|
110500|2|EVRON|עברון|35.0991|32.992699999999999|209600|766400|25|1946-09-01|2002-07-31|0||1946-09|2002-05|0|
110501|2|EVRON|עברון|35.1004|32.992800000000003|209730|766410|30|2002-08-01|2004-10-31|0||2002-09|2004-10|0|
110502|2|EVRON|עברון|35.102800000000002|32.992699999999999|209717|766352|25|2004-11-01||0||2004-11|2022-06|0|
110520|2|SHAVE ZIYYON|שבי ציון|35.0852|32.983199999999997|208300|765350|10|1963-01-01|2007-02-28|0||1963-01|2007-02|0|
110521|2|SHAVE ZIYYON|שבי ציון|35.092300000000002|32.983600000000003|208980|765390|10|2009-09-01||1||2009-09|2022-06|0|
110550|2|REGBA|רגבה|35.100700000000003|32.977800000000002|209750|764750|15|1950-09-01|1984-05-31|0||1950-09|1984-05|0|
110551|2|REGBA|רגבה|35.100700000000003|32.977800000000002|209750|764750|15|1984-10-01|1997-07-31|0||1984-10|1997-05|0|
110552|2|REGBA|רגבה|35.097999999999999|32.975499999999997|209470|764664|20|1997-08-01||0||1997-09|2022-06|0|
110570|2|LOHAME HAGETA'OT|לוחמי הגיטאות|35.0959|32.962000000000003|209300|763000|20|1960-09-01|1999-07-31|0||1960-09|1999-05|0|
110600|2|BET HAEMEQ|בית העמק|35.148899999999998|32.972099999999998|214260|764120|50|1949-09-01||0||1949-09|2022-06|0|
110650|2|SHAMERAT|שמרת|35.095399999999998|32.950699999999998|209250|761750|20|1950-09-01|2005-07-31|0||1950-09|2005-05|0|
110695|2|AKKO|עכו|35.101999999999997|32.931699999999999|209870|759650|8|1985-10-01||0||1985-10|2022-06|0|
110700|2|AKKO EXP FARM|עכו חוות נסיונות|35.087400000000002|32.936799999999998|208500|760200|15|1924-09-01|1986-05-31|0||1924-09|1986-05|0|
110701|2|AKKO YAD NATAN SCHOOL|עכו בי"ס יד נתן|35.087400000000002|32.9377|208500|760300|10|1964-10-01|1974-06-01|0||1964-10|1974-05|0|
110702|2|AKKO YAD NATAN SCHOOL|עכו בי"ס יד נתן|35.087400000000002|32.9377|208500|760300|10|1974-10-01|1976-02-01|0||1974-10|1976-01|0|
110705|2|AKKO EXP. FARM|עכו חוות נסיונות|35.087400000000002|32.936799999999998|208500|760200|10|1967-10-01|1971-11-01|0||1967-10|1971-10|0|
110706|2|AKKO FARM|עכו חוה אזורית|35.087400000000002|32.935899999999997|208500|760100|10|1977-02-01|1985-05-31|0||1977-02|1985-05|0|
110800|2|ACRE FOREST DEP|עכו מחלקת ייעור|35.082000000000001|32.925899999999999|208000|759000|10|1940-09-01|1944-02-01|0||1940-09|1944-01|0|
110850|2|MAKER|מכר|35.139800000000001|32.934100000000001|213400|759900|50|1954-09-01|1967-11-01|0||1954-09|1967-10|0|
110870|2|JUDEIDE|ג'דיידה|35.1569|32.927799999999998|215000|759200|80|1962-09-01|1965-04-01|0||1962-09|1965-03|0|
110900|2|MISHMAR HAYAM|משמר הים|35.089500000000001|32.897100000000002|208700|755800|5|1941-09-01|1945-06-01|0||1941-09|1945-05|0|
110950|2|EN HAMIFRAZ|עין המפרץ|35.095399999999998|32.905200000000001|209250|756700|5|1938-09-01|1945-06-01|0||1938-09|1945-05|0|
110951|2|EN HAMIFRAZ|עין המפרץ|35.093800000000002|32.902500000000003|209100|756400|5|2010-09-01||0||2010-09|2022-06|0|
110970|2|YAS'UR|יסעור|35.1676|32.901200000000003|216000|756250|20|1951-09-01|1974-06-01|0||1951-09|1974-05|0|
110971|2|YAS'UR|יסעור|35.1676|32.900700000000001|216000|756200|20|1974-08-01|1978-07-01|0||1974-09|1978-05|0|
110972|2|YAS'UR|יסעור|35.1676|32.900700000000001|216000|756200|20|1978-09-01|2004-07-31|0||1978-09|2004-05|0|
110973|2|YAS'UR|יסעור|35.164299999999997|32.903100000000002|215690|756460|20|2004-08-01|2012-05-31|0||2004-09|2012-05|0|
110974|2|YAS'UR|יסעור|35.166499999999999|32.9026|215900|756420|20|2012-09-01|2018-06-30|0||2012-09|2018-06|0|
110975|2|YAS'UR SCHOOL|יסעור - בי"ס|35.1676|32.898899999999998|216000|756000|20|1958-09-01|1960-06-01|0||1958-09|1960-05|0|
111000|2|KEFAR MASARYK|כפר מסריק|35.098100000000002|32.889899999999997|209500|755000|5|1940-09-01|1974-05-31|0||1940-09|1974-05|0|
111001|2|KEFAR MASARYK|כפר מסריק|35.101300000000002|32.892600000000002|209800|755300|5|1974-10-01||0||1974-10|2022-06|0|
111040|2|AFEQ MAN|אפק מאוישת|35.112299999999998|32.846600000000002|210840|750200|10|1991-09-01|2012-10-31|0||1991-09|2012-10|0|
111050|2|QIRYAT BIALIK  - ATTA FACTORY|קרית ביאליק - מפעל "אתא"|35.090699999999998|32.843000000000004|208800|749800|10|1949-09-01|1985-01-31|0||1949-09|1985-01|0|
