FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202106,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.65,17.02,-1.01,-17.38,995.56,0.61,0.62,0.57,5.16,15.77,26.02,5,4.73,5.37,-0.12,0.86,82.4,251.07,308.36,164.29,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202107,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.81,35.7,0.29,-34.6,965.44,0.61,0.62,0.51,5.7,15.34,24.56,4.87,4.49,5.34,-0.12,0.86,81.7,252.73,347.71,146.01,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202108,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.98,16.69,3.58,-12.13,963.29,0.61,0.62,1.1,6.86,15.85,25.89,5.03,4.71,5.34,-0.24,0.91,81.3,256.18,352.27,157.23,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202109,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.85,8.17,-0.43,-7.75,951.76,0.61,0.62,-0.35,6.49,15.39,26.19,4.89,4.76,5.34,-0.36,0.89,80.8,255.1,303.23,148.74,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202110,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.84,15.36,-4.25,-18.77,946.61,0.61,0.62,1.5,8.09,18.45,27.78,5.81,5.02,5.36,-0.48,0.96,79.9,263.51,352.51,153.38,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202111,28/06/1972,כלל האוכלוסיה,כללי,כללי,0.57,10.63,48.99,38.93,987.46,0.61,0.62,0.26,8.37,18.63,27.83,5.86,5.03,5.36,-0.6,0.97,80.3,261.12,359.77,137.37,512245812,23/02/2022 14:14
119,מנורה מבטחים יותר מסלול ד',תגמולים ואישית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",202112,28/06/1972,כלל האוכלוסיה,כללי,כללי,1.07,16.21,-12.62,-27.76,970.09,0.61,0.62,1.13,9.59,22.22,28.33,6.92,5.12,5.36,-0.6,1.01,79.3,252.92,289.62,129.24,512245812,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202101,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.06,-0.44,-0.5,75.76,0.45,,,,,,,,,,,97.1,0,0.55,0.67,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202102,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0,0.05,0,-0.05,75.9,0.45,,,,,,,,,,,97.1,0,0.56,0.68,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202103,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.09,-0.4,-0.48,75.93,0.45,,,,,,,,,,,97.1,0,0.57,0.69,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202104,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.1,0,-0.09,76.57,0.45,,,,,,,,,,,97.1,0,0.56,0.67,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202105,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.09,-0.05,-0.13,76.96,0.45,,,,,,,,,,,97.1,0,0.55,0.67,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202106,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.1,-0.2,-0.29,77.25,0.45,,,,,,,,,,,97.1,0,0.55,0.67,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202107,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.09,-0.2,-0.28,77.29,0.45,,,,,,,,,,,97.1,0,0.61,0.7,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202108,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.1,-0.64,-0.73,77.19,0.45,,,,,,,,,,,97.1,0,0.6,0.61,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202109,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.01,0.17,0,-0.16,77.54,0.45,,,,,,,,,,,97.1,0.02,0.6,0.61,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202110,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.02,0.04,-0.44,-0.46,77.52,0.45,,,,,,,,,,,97,0.02,0.58,0.59,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202111,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,0.04,0.06,0,-0.02,77.85,0.45,,,,,,,,,,,96.9,0.02,0.64,0.58,512065202,23/02/2022 14:14
120,מיטב דש ביטחון מבטיח תשואה 4.5%,תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",202112,01/03/1973,כלל האוכלוסיה,מבטיח תשואה,מבטיח תשואה,-0.02,0.21,-0.01,-0.24,77.83,0.45,,,,,,,,,,,96.9,0.03,0.61,0.56,512065202,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202101,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.27,3.69,-7.97,-11.39,756.37,0.51,0.39,0.64,0.64,7.27,13.14,2.37,2.5,3.3,-0.72,0.66,86.7,0.28,52.1,34.09,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202102,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.17,2.37,-7.77,-9.97,744.04,0.51,0.39,-0.27,0.37,7.97,12.11,2.59,2.31,3.3,-0.6,0.61,86.4,0.46,52.18,34.13,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202103,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.19,4.4,-10.24,-14.45,735.43,0.51,0.39,0.84,1.21,8.48,12.91,2.75,2.46,3.31,-0.72,0.68,86,0.58,56.06,34.47,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202104,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.3,4.49,-8.81,-13,724.78,0.51,0.39,0.36,1.58,8.57,12.2,2.78,2.33,3.29,-0.6,0.68,85.9,0.87,51.74,34.41,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202105,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.39,2.97,-7.68,-10.26,721.33,0.51,0.39,0.99,2.58,9.63,13.68,3.11,2.6,3.3,-0.6,0.77,85.7,1.1,53.08,35.39,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202106,11/10/1994,כלל האוכלוסיה,מדד,מדד,-0.12,2.36,-3.95,-6.43,716.14,0.51,0.39,0.21,2.8,9.95,13.35,3.21,2.54,3.3,-0.6,0.77,85.7,1.08,53.32,35.34,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202107,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.28,3.01,-2.78,-5.51,712.41,0.51,0.39,0.29,3.09,10.13,12.87,3.27,2.45,3.29,-0.6,0.77,85.8,0.4,53.44,35.43,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202108,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.18,2.82,-8.6,-11.24,707.48,0.51,0.39,0.94,4.06,10.59,14.11,3.41,2.68,3.3,-0.72,0.85,85.9,0,50.8,34.21,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202109,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.39,2.04,-4.3,-5.95,703.49,0.51,0.39,0.32,4.4,11.1,15.72,3.57,2.96,3.25,-0.6,0.91,85.8,0,51.48,34.23,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202110,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.07,2.63,-4.19,-6.75,702.31,0.51,0.39,0.84,5.27,12.83,16.63,4.11,3.12,3.26,-0.72,0.98,86.4,0,50.04,32.99,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202111,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.18,4.58,-4.15,-8.55,694.42,0.51,0.39,0.14,5.42,13.64,17.49,4.35,3.28,3.24,-0.84,1.01,86.3,0,49.61,32.33,512244146,23/02/2022 14:14
124,כלל תמר מדד,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202112,11/10/1994,כלל האוכלוסיה,מדד,מדד,0.36,2.99,-3.67,-6.3,687.66,0.51,0.39,-0.02,5.4,14.03,17.56,4.47,3.29,3.24,-0.72,1,86.4,0,47.74,32.32,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202101,11/10/1994,כלל האוכלוסיה,מניות,מניות ,0.39,0.94,-2.87,-3.42,387.77,0.51,0.01,2.12,2.12,25.21,62.34,7.78,10.18,14.14,2.04,0.76,86.9,391.88,245.32,87.81,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202102,11/10/1994,כלל האוכלוסיה,מניות,מניות ,3.64,0.64,0.12,3.12,400.43,0.51,0.01,2.5,4.67,32.79,70.51,9.91,11.26,14.08,3.12,0.82,86.8,401.24,234.16,88.57,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202103,11/10/1994,כלל האוכלוסיה,מניות,מניות ,1.92,0.96,2.16,3.12,411.22,0.51,0.01,1.95,6.71,38.34,68.33,11.42,10.98,14.05,2.4,0.83,87.1,407.07,244.24,96.21,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202104,11/10/1994,כלל האוכלוסיה,מניות,מניות ,5.47,0.41,13.07,18.13,444.42,0.51,0.01,3.67,10.63,41.27,72.48,12.21,11.52,14.1,2.64,0.89,86.7,433.77,270.7,101.67,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202105,11/10/1994,כלל האוכלוסיה,מניות,מניות ,3.41,0.35,16.79,19.85,474.35,0.51,0.01,2.22,13.09,42.66,75.53,12.57,11.91,14.11,2.4,0.93,87.2,467.04,282.38,107.31,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202106,11/10/1994,כלל האוכלוסיה,מניות,מניות ,2.29,0.78,24.13,25.64,501.29,0.51,0.01,0.31,13.44,43.87,80.52,12.89,12.54,14.02,2.52,0.95,87.4,493.28,323.35,112.64,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202107,11/10/1994,כלל האוכלוסיה,מניות,מניות ,5.99,0.85,23.7,28.84,527.71,0.51,0.01,-0.47,12.9,38.81,71.49,11.55,11.39,13.94,2.4,0.9,87.6,502.2,319.43,112.83,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202108,11/10/1994,כלל האוכלוסיה,מניות,מניות ,1.41,0.63,31.78,32.56,573.56,0.51,0.01,2.46,15.68,39.11,74.68,11.63,11.8,13.95,1.92,0.94,88,538.44,337.6,118.94,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202109,11/10/1994,כלל האוכלוסיה,מניות,מניות ,2.08,0.41,12.61,14.28,576.74,0.51,0.01,-1.87,13.52,35.91,73.02,10.77,11.59,13.98,1.08,0.89,88.5,564.78,340.17,115,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202110,11/10/1994,כלל האוכלוסיה,מניות,מניות ,3.74,0.69,26.67,29.72,636.37,0.51,0.01,5.13,19.34,51.16,82.17,14.77,12.74,14.1,1.2,0.99,88.2,643.62,421.63,132.58,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202111,11/10/1994,כלל האוכלוסיה,מניות,מניות ,3.32,1.17,47.01,49.16,678.78,0.51,0.01,-0.86,18.32,47.17,77.7,13.75,12.19,14.12,0.84,0.94,88,654.78,439.48,112.49,512244146,23/02/2022 14:14
127,כלל תמר מניות,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202112,11/10/1994,כלל האוכלוסיה,מניות,מניות ,8.02,0.92,35,42.1,745.05,0.51,0.01,3.5,22.46,63.86,80.35,17.89,12.52,14.16,0.72,1,88.1,719.41,460.53,124.95,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202101,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.13,1.58,-8.93,-10.38,188.33,0.45,0.05,0.05,0.05,0.87,1.19,0.29,0.24,0.11,-0.12,0.38,98.5,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202102,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.09,0.85,-1.62,-2.38,185.79,0.45,0.05,-0.05,0,0.82,1.11,0.27,0.22,0.12,-0.12,0.21,95.6,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202103,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.25,0.47,-2.54,-2.76,182.99,0.45,0.05,0.02,0.02,0.83,1.14,0.28,0.23,0.12,-0.12,0.28,95.4,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202104,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,-0.08,1.14,-6.84,-8.06,174.91,0.45,0.05,0.02,0.04,0.84,1.16,0.28,0.23,0.12,-0.12,0.33,94.8,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202105,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.39,0.89,-6.23,-6.73,168.12,0.45,0.05,0,0.04,0.84,1.15,0.28,0.23,0.12,-0.12,0.32,94.4,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202106,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.68,1.82,-6.05,-7.19,160.91,0.45,0.05,0.03,0.07,0.86,1.15,0.29,0.23,0.12,-0.12,0.38,94.1,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202107,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.39,0.67,-0.46,-0.74,160.1,0.45,0.05,0,0.07,0.84,1.16,0.28,0.23,0.12,-0.12,0.39,91.8,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202108,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.01,0.48,3.93,3.46,163.56,0.45,0.05,0.04,0.11,0.87,1.19,0.29,0.24,0.12,-0.12,0.48,90.1,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202109,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.07,0.22,-1.59,-1.74,161.81,0.45,0.05,0.03,0.14,0.87,1.2,0.29,0.24,0.12,0,0.54,89.6,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202110,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.48,1.31,-2.94,-3.77,157.98,0.45,0.05,0,0.14,0.88,1.19,0.29,0.24,0.12,0,0.52,89,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202111,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.33,0.49,-5.89,-6.05,151.93,0.45,0.05,0.04,0.18,0.94,1.26,0.31,0.25,0.12,0,0.67,87.2,0,0,0,512244146,23/02/2022 14:14
128,כלל תמר שקלי טווח קצר,תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202112,11/10/1994,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.17,1.31,-0.23,-1.37,150.52,0.45,0.05,0.01,0.19,0.96,1.24,0.32,0.25,0.12,0,0.69,90.2,0,0,0,512244146,23/02/2022 14:14
130,שובל -  קופת גמל ענפית,תגמולים ואישית לפיצויים,הסתדרות העובדים הכללית החדשה,"הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ",202101,01/01/1983,עובדי סקטור מסויים,כללי,כללי,0,0,0,0,0,,,0,0,12.26,26.44,3.93,4.8,6.51,0.12,0.7,,,,,520042607,23/02/2022 14:14
132,הלמן-אלדובי השתלמות כללי,קרנות השתלמות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",202101,01/12/1994,כלל האוכלוסיה,כללי,כללי,27.51,15.46,-30.92,-18.87,3095.75,,,0.91,0.91,16.09,28.97,5.1,5.22,6.01,0.48,0.83,78.5,1319.56,1282.75,723.94,512227265,23/02/2022 14:14
132,הלמן-אלדובי השתלמות כללי,קרנות השתלמות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",202102,01/12/1994,כלל האוכלוסיה,כללי,כללי,26.39,21.33,-38.56,-33.5,3077.7,,,0.56,1.48,18.07,30.59,5.69,5.48,5.98,0.84,0.86,78.4,1336.25,1296.75,746.31,512227265,23/02/2022 14:14
132,הלמן-אלדובי השתלמות כללי,קרנות השתלמות,"הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ",202103,01/12/1994,כלל האוכלוסיה,כללי,כללי,25.71,17.87,-37.64,-29.8,3093.49,,,1.56,3.06,20.49,31.23,6.41,5.59,6,0.72,0.91,78.8,1394.79,1312.58,757.06,512227265,23/02/2022 14:14
